CS_ID,CAMPAIGN_ID,SRV_TYPE_ID,SRV_ID,BILLING_ID,DT,PRICE,AMOUNT,SUM,COMMENTS
"132","4688","11","12","1","2020-01-01 00:00:00","34","6","204",null
"132","4688","11","12","1","2020-01-01 00:00:00","35","47","1645",null
"132","4688","11","12","1","2020-01-01 00:00:00","36","38","1368",null
"132","4688","11","12","1","2020-01-01 00:00:00","37","23","851",null
"132","4688","11","12","1","2020-01-01 00:00:00","38","153","5814",null
"132","4688","11","12","1","2020-01-01 00:00:00","39","21","819",null
"132","4688","11","12","1","2020-01-01 00:00:00","40","14","560",null
"132","4688","11","12","1","2020-01-01 00:00:00","41","8","328",null
"132","4688","11","12","1","2020-01-01 00:00:00","42","209","8778",null
"132","4688","11","12","1","2020-01-01 00:00:00","43","18","774",null
"132","4688","11","12","1","2020-01-01 00:00:00","44","-1","-44",null
"132","4688","11","12","1","2020-01-01 00:00:00","44","17","748",null
"132","4688","11","12","1","2020-01-01 00:00:00","45","10","450",null
"132","4688","11","12","1","2020-01-01 00:00:00","46","9","414",null
"132","4688","11","12","1","2020-01-01 00:00:00","47","32","1504",null
"132","4688","11","12","1","2020-01-01 00:00:00","48","21","1008",null
"132","4688","11","12","1","2020-01-01 00:00:00","49","14","686",null
"132","4688","11","12","1","2020-01-01 00:00:00","50","59","2950",null
"132","4688","11","12","1","2020-01-01 00:00:00","51","4","204",null
"132","4688","11","12","1","2020-01-01 00:00:00","52","28","1456",null
"132","4688","11","12","1","2020-01-01 00:00:00","53","3","159",null
"132","4688","11","12","1","2020-01-01 00:00:00","54","4","216",null
"132","4688","11","12","1","2020-01-01 00:00:00","55","5","275",null
"132","4688","11","12","1","2020-01-01 00:00:00","56","22","1232",null
"132","4688","11","12","1","2020-01-01 00:00:00","57","1","57",null
"132","4688","11","12","1","2020-01-01 00:00:00","58","58","3364",null
"132","4688","11","12","1","2020-01-01 00:00:00","59","4","236",null
"132","4688","11","12","1","2020-01-01 00:00:00","60","9","540",null
"132","4688","11","12","1","2020-01-01 00:00:00","61","2","122",null
"132","4688","11","12","1","2020-01-01 00:00:00","62","3","186",null
"132","4688","11","12","1","2020-01-01 00:00:00","63","10","630",null
"132","4688","11","12","1","2020-01-01 00:00:00","64","23","1472",null
"132","4688","11","12","1","2020-01-01 00:00:00","65","6","390",null
"132","4688","11","12","1","2020-01-01 00:00:00","66","1","66",null
"132","4688","11","12","1","2020-01-01 00:00:00","67","7","469",null
"132","4688","11","12","1","2020-01-01 00:00:00","68","13","884",null
"132","4688","11","12","1","2020-01-01 00:00:00","69","1","69",null
"132","4688","11","12","1","2020-01-01 00:00:00","70","6","420",null
"132","4688","11","12","1","2020-01-01 00:00:00","71","3","213",null
"132","4688","11","12","1","2020-01-01 00:00:00","72","3","216",null
"132","4688","11","12","1","2020-01-01 00:00:00","73","9","657",null
"132","4688","11","12","1","2020-01-01 00:00:00","74","10","740",null
"132","4688","11","12","1","2020-01-01 00:00:00","75","9","675",null
"132","4688","11","12","1","2020-01-01 00:00:00","76","7","532",null
"132","4688","11","12","1","2020-01-01 00:00:00","77","5","385",null
"132","4688","11","12","1","2020-01-01 00:00:00","78","6","468",null
"132","4688","11","12","1","2020-01-01 00:00:00","79","9","711",null
"132","4688","11","12","1","2020-01-01 00:00:00","80","9","720",null
"132","4688","11","12","1","2020-01-01 00:00:00","81","8","648",null
"132","4688","11","12","1","2020-01-01 00:00:00","82","8","656",null
"132","4688","11","12","1","2020-01-01 00:00:00","83","6","498",null
"132","4688","11","12","1","2020-01-01 00:00:00","84","8","672",null
"132","4688","11","12","1","2020-01-01 00:00:00","85","6","510",null
"132","4688","11","12","1","2020-01-01 00:00:00","86","9","774",null
"132","4688","11","12","1","2020-01-01 00:00:00","87","10","870",null
"132","4688","11","12","1","2020-01-01 00:00:00","88","9","792",null
"132","4688","11","12","1","2020-01-01 00:00:00","89","6","534",null
"132","4688","11","12","1","2020-01-01 00:00:00","90","10","900",null
"132","4688","11","12","1","2020-01-01 00:00:00","91","4","364",null
"132","4688","11","12","1","2020-01-01 00:00:00","92","8","736",null
"132","4688","11","12","1","2020-01-01 00:00:00","93","9","837",null
"132","4688","11","12","1","2020-01-01 00:00:00","94","8","752",null
"132","4688","11","12","1","2020-01-01 00:00:00","95","13","1235",null
"132","4688","11","12","1","2020-01-01 00:00:00","96","17","1632",null
"132","4688","11","12","1","2020-01-01 00:00:00","97","11","1067",null
"132","4688","11","12","1","2020-01-01 00:00:00","98","11","1078",null
"132","4688","11","12","1","2020-01-01 00:00:00","99","10","990",null
"132","4688","11","12","1","2020-01-01 00:00:00","100","14","1400",null
"132","4688","11","12","1","2020-01-01 00:00:00","102","2","204",null
"132","4688","11","12","1","2020-01-01 00:00:00","104","1","104",null
"132","4688","11","12","1","2020-01-01 00:00:00","105","3","315",null
"132","4688","11","12","1","2020-01-01 00:00:00","107","2","214",null
"132","4688","11","12","1","2020-01-01 00:00:00","108","3","324",null
"132","4688","11","12","1","2020-01-01 00:00:00","111","1","111",null
"132","4688","11","12","1","2020-01-01 00:00:00","113","2","226",null
"132","4688","11","12","1","2020-01-01 00:00:00","114","1","114",null
"132","4688","11","12","1","2020-01-01 00:00:00","115","2","230",null
"132","4688","11","12","1","2020-01-01 00:00:00","116","2","232",null
"132","4688","11","12","1","2020-01-01 00:00:00","119","1","119",null
"132","4688","11","12","1","2020-01-01 00:00:00","120","12","1440",null
"132","4688","11","12","1","2020-01-01 00:00:00","121","1","121",null
"132","4688","11","12","1","2020-01-01 00:00:00","123","1","123",null
"132","4688","11","12","1","2020-01-01 00:00:00","126","1","126",null
"132","4688","11","12","1","2020-01-01 00:00:00","127","1","127",null
"132","4688","11","12","1","2020-01-01 00:00:00","130","3","390",null
"132","4688","11","12","1","2020-01-01 00:00:00","131","2","262",null
"132","4688","11","12","1","2020-01-01 00:00:00","132","2","264",null
"132","4688","11","12","1","2020-01-01 00:00:00","134","1","134",null
"132","4688","11","12","1","2020-01-01 00:00:00","139","1","139",null
"132","4688","11","12","1","2020-01-01 00:00:00","148","1","148",null
"132","4688","11","12","1","2020-01-01 00:00:00","152","1","152",null
"132","4688","11","12","1","2020-01-01 00:00:00","162","1","162",null
"132","4688","11","12","1","2020-01-01 00:00:00","168","1","168",null
"132","4688","11","12","1","2020-01-01 00:00:00","212","1","212",null
"132","4688","11","12","1","2020-01-01 00:00:00","225","1","225",null
"132","4688","11","12","2","2020-01-02 00:00:00","0","-44","0",null
"132","4688","11","12","2","2020-01-02 00:00:00","0","26327","0",null
"132","4688","11","12","2","2020-01-02 00:00:00","6","1","6",null
"132","4688","11","12","2","2020-01-02 00:00:00","7","2","14",null
"132","4688","11","12","2","2020-01-02 00:00:00","8","1","8",null
"132","4688","11","12","2","2020-01-02 00:00:00","9","2","18",null
"132","4688","11","12","2","2020-01-02 00:00:00","10","7","70",null
"132","4688","11","12","2","2020-01-02 00:00:00","11","23","253",null
"132","4688","11","12","2","2020-01-02 00:00:00","12","-1","-12",null
"132","4688","11","12","2","2020-01-02 00:00:00","12","13","156",null
"132","4688","11","12","2","2020-01-02 00:00:00","13","11","143",null
"132","4688","11","12","2","2020-01-02 00:00:00","14","20","280",null
"132","4688","11","12","2","2020-01-02 00:00:00","15","21","315",null
"132","4688","11","12","2","2020-01-02 00:00:00","16","93","1488",null
"132","4688","11","12","2","2020-01-02 00:00:00","17","186","3162",null
"132","4688","11","12","2","2020-01-02 00:00:00","18","19","342",null
"132","4688","11","12","2","2020-01-02 00:00:00","19","48","912",null
"132","4688","11","12","2","2020-01-02 00:00:00","20","29","580",null
"132","4688","11","12","2","2020-01-02 00:00:00","21","71","1491",null
"132","4688","11","12","2","2020-01-02 00:00:00","22","9","198",null
"132","4688","11","12","2","2020-01-02 00:00:00","23","27","621",null
"132","4688","11","12","2","2020-01-02 00:00:00","24","84","2016",null
"132","4688","11","12","2","2020-01-02 00:00:00","25","18","450",null
"132","4688","11","12","2","2020-01-02 00:00:00","26","23","598",null
"132","4688","11","12","2","2020-01-02 00:00:00","27","100","2700",null
"132","4688","11","12","2","2020-01-02 00:00:00","28","-1","-28",null
"132","4688","11","12","2","2020-01-02 00:00:00","28","94","2632",null
"132","4688","11","12","2","2020-01-02 00:00:00","29","20","580",null
"132","4688","11","12","2","2020-01-02 00:00:00","30","-1","-30",null
"132","4688","11","12","2","2020-01-02 00:00:00","30","52","1560",null
"132","4688","11","12","2","2020-01-02 00:00:00","31","32","992",null
"132","4688","11","12","2","2020-01-02 00:00:00","32","63","2016",null
"132","4688","11","12","2","2020-01-02 00:00:00","33","22","726",null
"132","4688","11","12","2","2020-01-02 00:00:00","34","20","680",null
"132","4688","11","12","2","2020-01-02 00:00:00","35","82","2870",null
"132","4688","11","12","2","2020-01-02 00:00:00","36","45","1620",null
"132","4688","11","12","2","2020-01-02 00:00:00","37","107","3959",null
"132","4688","11","12","2","2020-01-02 00:00:00","38","293","11134",null
"132","4688","11","12","2","2020-01-02 00:00:00","39","12","468",null
"132","4688","11","12","2","2020-01-02 00:00:00","40","27","1080",null
"132","4688","11","12","2","2020-01-02 00:00:00","41","8","328",null
"132","4688","11","12","2","2020-01-02 00:00:00","42","77","3234",null
"132","4688","11","12","2","2020-01-02 00:00:00","43","16","688",null
"132","4688","11","12","2","2020-01-02 00:00:00","44","57","2508",null
"132","4688","11","12","2","2020-01-02 00:00:00","45","32","1440",null
"132","4688","11","12","2","2020-01-02 00:00:00","46","11","506",null
"132","4688","11","12","2","2020-01-02 00:00:00","47","45","2115",null
"132","4688","11","12","2","2020-01-02 00:00:00","48","29","1392",null
"132","4688","11","12","2","2020-01-02 00:00:00","49","11","539",null
"132","4688","11","12","2","2020-01-02 00:00:00","50","33","1650",null
"132","4688","11","12","2","2020-01-02 00:00:00","51","31","1581",null
"132","4688","11","12","2","2020-01-02 00:00:00","52","85","4420",null
"132","4688","11","12","2","2020-01-02 00:00:00","53","1","53",null
"132","4688","11","12","2","2020-01-02 00:00:00","54","7","378",null
"132","4688","11","12","2","2020-01-02 00:00:00","55","7","385",null
"132","4688","11","12","2","2020-01-02 00:00:00","56","20","1120",null
"132","4688","11","12","2","2020-01-02 00:00:00","57","65","3705",null
"132","4688","11","12","2","2020-01-02 00:00:00","58","18","1044",null
"132","4688","11","12","2","2020-01-02 00:00:00","59","2","118",null
"132","4688","11","12","2","2020-01-02 00:00:00","60","4","240",null
"132","4688","11","12","2","2020-01-02 00:00:00","61","13","793",null
"132","4688","11","12","2","2020-01-02 00:00:00","62","11","682",null
"132","4688","11","12","2","2020-01-02 00:00:00","64","5","320",null
"132","4688","11","12","2","2020-01-02 00:00:00","65","3","195",null
"132","4688","11","12","2","2020-01-02 00:00:00","66","2","132",null
"132","4688","11","12","2","2020-01-02 00:00:00","67","6","402",null
"132","4688","11","12","2","2020-01-02 00:00:00","68","12","816",null
"132","4688","11","12","2","2020-01-02 00:00:00","69","4","276",null
"132","4688","11","12","2","2020-01-02 00:00:00","70","7","490",null
"132","4688","11","12","2","2020-01-02 00:00:00","71","4","284",null
"132","4688","11","12","2","2020-01-02 00:00:00","73","3","219",null
"132","4688","11","12","2","2020-01-02 00:00:00","74","5","370",null
"132","4688","11","12","2","2020-01-02 00:00:00","75","12","900",null
"132","4688","11","12","2","2020-01-02 00:00:00","76","9","684",null
"132","4688","11","12","2","2020-01-02 00:00:00","77","17","1309",null
"132","4688","11","12","2","2020-01-02 00:00:00","78","11","858",null
"132","4688","11","12","2","2020-01-02 00:00:00","79","12","948",null
"132","4688","11","12","2","2020-01-02 00:00:00","80","7","560",null
"132","4688","11","12","2","2020-01-02 00:00:00","81","7","567",null
"132","4688","11","12","2","2020-01-02 00:00:00","82","9","738",null
"132","4688","11","12","2","2020-01-02 00:00:00","83","13","1079",null
"132","4688","11","12","2","2020-01-02 00:00:00","84","17","1428",null
"132","4688","11","12","2","2020-01-02 00:00:00","85","9","765",null
"132","4688","11","12","2","2020-01-02 00:00:00","86","18","1548",null
"132","4688","11","12","2","2020-01-02 00:00:00","87","11","957",null
"132","4688","11","12","2","2020-01-02 00:00:00","88","16","1408",null
"132","4688","11","12","2","2020-01-02 00:00:00","89","6","534",null
"132","4688","11","12","2","2020-01-02 00:00:00","90","14","1260",null
"132","4688","11","12","2","2020-01-02 00:00:00","91","25","2275",null
"132","4688","11","12","2","2020-01-02 00:00:00","92","15","1380",null
"132","4688","11","12","2","2020-01-02 00:00:00","93","9","837",null
"132","4688","11","12","2","2020-01-02 00:00:00","94","15","1410",null
"132","4688","11","12","2","2020-01-02 00:00:00","95","14","1330",null
"132","4688","11","12","2","2020-01-02 00:00:00","96","15","1440",null
"132","4688","11","12","2","2020-01-02 00:00:00","97","17","1649",null
"132","4688","11","12","2","2020-01-02 00:00:00","98","24","2352",null
"132","4688","11","12","2","2020-01-02 00:00:00","99","17","1683",null
"132","4688","11","12","2","2020-01-02 00:00:00","100","15","1500",null
"132","4688","11","12","2","2020-01-02 00:00:00","101","1","101",null
"132","4688","11","12","2","2020-01-02 00:00:00","104","2","208",null
"132","4688","11","12","2","2020-01-02 00:00:00","106","1","106",null
"132","4688","11","12","2","2020-01-02 00:00:00","107","1","107",null
"132","4688","11","12","2","2020-01-02 00:00:00","108","3","324",null
"132","4688","11","12","2","2020-01-02 00:00:00","109","1","109",null
"132","4688","11","12","2","2020-01-02 00:00:00","112","1","112",null
"132","4688","11","12","2","2020-01-02 00:00:00","113","5","565",null
"132","4688","11","12","2","2020-01-02 00:00:00","115","2","230",null
"132","4688","11","12","2","2020-01-02 00:00:00","117","4","468",null
"132","4688","11","12","2","2020-01-02 00:00:00","118","1","118",null
"132","4688","11","12","2","2020-01-02 00:00:00","119","2","238",null
"132","4688","11","12","2","2020-01-02 00:00:00","120","17","2040",null
"132","4688","11","12","2","2020-01-02 00:00:00","121","1","121",null
"132","4688","11","12","2","2020-01-02 00:00:00","122","1","122",null
"132","4688","11","12","2","2020-01-02 00:00:00","124","2","248",null
"132","4688","11","12","2","2020-01-02 00:00:00","125","1","125",null
"132","4688","11","12","2","2020-01-02 00:00:00","127","1","127",null
"132","4688","11","12","2","2020-01-02 00:00:00","128","2","256",null
"132","4688","11","12","2","2020-01-02 00:00:00","130","1","130",null
"132","4688","11","12","2","2020-01-02 00:00:00","131","1","131",null
"132","4688","11","12","2","2020-01-02 00:00:00","132","2","264",null
"132","4688","11","12","2","2020-01-02 00:00:00","133","1","133",null
"132","4688","11","12","2","2020-01-02 00:00:00","138","1","138",null
"132","4688","11","12","2","2020-01-02 00:00:00","141","1","141",null
"132","4688","11","12","2","2020-01-02 00:00:00","142","1","142",null
"132","4688","11","12","2","2020-01-02 00:00:00","152","1","152",null
"132","4688","11","12","2","2020-01-02 00:00:00","156","1","156",null
"132","4688","11","12","2","2020-01-02 00:00:00","161","1","161",null
"132","4688","11","12","3","2020-01-03 00:00:00","0","-162","0",null
"132","4688","11","12","3","2020-01-03 00:00:00","0","30070","0",null
"132","4688","11","12","3","2020-01-03 00:00:00","8","1","8",null
"132","4688","11","12","3","2020-01-03 00:00:00","10","4","40",null
"132","4688","11","12","3","2020-01-03 00:00:00","11","6","66",null
"132","4688","11","12","3","2020-01-03 00:00:00","12","-1","-12",null
"132","4688","11","12","3","2020-01-03 00:00:00","12","8","96",null
"132","4688","11","12","3","2020-01-03 00:00:00","14","4","56",null
"132","4688","11","12","3","2020-01-03 00:00:00","15","12","180",null
"132","4688","11","12","3","2020-01-03 00:00:00","16","45","720",null
"132","4688","11","12","3","2020-01-03 00:00:00","17","103","1751",null
"132","4688","11","12","3","2020-01-03 00:00:00","18","4","72",null
"132","4688","11","12","3","2020-01-03 00:00:00","19","6","114",null
"132","4688","11","12","3","2020-01-03 00:00:00","20","16","320",null
"132","4688","11","12","3","2020-01-03 00:00:00","21","23","483",null
"132","4688","11","12","3","2020-01-03 00:00:00","22","1","22",null
"132","4688","11","12","3","2020-01-03 00:00:00","23","2","46",null
"132","4688","11","12","3","2020-01-03 00:00:00","24","20","480",null
"132","4688","11","12","3","2020-01-03 00:00:00","25","5","125",null
"132","4688","11","12","3","2020-01-03 00:00:00","26","7","182",null
"132","4688","11","12","3","2020-01-03 00:00:00","27","45","1215",null
"132","4688","11","12","3","2020-01-03 00:00:00","28","32","896",null
"132","4688","11","12","3","2020-01-03 00:00:00","29","3","87",null
"132","4688","11","12","3","2020-01-03 00:00:00","30","12","360",null
"132","4688","11","12","3","2020-01-03 00:00:00","31","10","310",null
"132","4688","11","12","3","2020-01-03 00:00:00","32","20","640",null
"132","4688","11","12","3","2020-01-03 00:00:00","33","3","99",null
"132","4688","11","12","3","2020-01-03 00:00:00","34","9","306",null
"132","4688","11","12","3","2020-01-03 00:00:00","35","26","910",null
"132","4688","11","12","3","2020-01-03 00:00:00","36","15","540",null
"132","4688","11","12","3","2020-01-03 00:00:00","37","42","1554",null
"132","4688","11","12","3","2020-01-03 00:00:00","38","102","3876",null
"132","4688","11","12","3","2020-01-03 00:00:00","39","4","156",null
"132","4688","11","12","3","2020-01-03 00:00:00","40","8","320",null
"132","4688","11","12","3","2020-01-03 00:00:00","41","4","164",null
"132","4688","11","12","3","2020-01-03 00:00:00","42","19","798",null
"132","4688","11","12","3","2020-01-03 00:00:00","43","3","129",null
"132","4688","11","12","3","2020-01-03 00:00:00","44","33","1452",null
"132","4688","11","12","3","2020-01-03 00:00:00","45","10","450",null
"132","4688","11","12","3","2020-01-03 00:00:00","46","4","184",null
"132","4688","11","12","3","2020-01-03 00:00:00","47","20","940",null
"132","4688","11","12","3","2020-01-03 00:00:00","48","15","720",null
"132","4688","11","12","3","2020-01-03 00:00:00","49","10","490",null
"132","4688","11","12","3","2020-01-03 00:00:00","50","15","750",null
"132","4688","11","12","3","2020-01-03 00:00:00","51","14","714",null
"132","4688","11","12","3","2020-01-03 00:00:00","52","38","1976",null
"132","4688","11","12","3","2020-01-03 00:00:00","53","1","53",null
"132","4688","11","12","3","2020-01-03 00:00:00","54","3","162",null
"132","4688","11","12","3","2020-01-03 00:00:00","55","1","55",null
"132","4688","11","12","3","2020-01-03 00:00:00","56","9","504",null
"132","4688","11","12","3","2020-01-03 00:00:00","57","21","1197",null
"132","4688","11","12","3","2020-01-03 00:00:00","58","1","58",null
"132","4688","11","12","3","2020-01-03 00:00:00","59","9","531",null
"132","4688","11","12","3","2020-01-03 00:00:00","60","7","420",null
"132","4688","11","12","3","2020-01-03 00:00:00","61","4","244",null
"132","4688","11","12","3","2020-01-03 00:00:00","62","5","310",null
"132","4688","11","12","3","2020-01-03 00:00:00","64","1","64",null
"132","4688","11","12","3","2020-01-03 00:00:00","65","4","260",null
"132","4688","11","12","3","2020-01-03 00:00:00","68","3","204",null
"132","4688","11","12","3","2020-01-03 00:00:00","69","3","207",null
"132","4688","11","12","3","2020-01-03 00:00:00","71","2","142",null
"132","4688","11","12","3","2020-01-03 00:00:00","72","1","72",null
"132","4688","11","12","3","2020-01-03 00:00:00","73","6","438",null
"132","4688","11","12","3","2020-01-03 00:00:00","74","5","370",null
"132","4688","11","12","3","2020-01-03 00:00:00","75","1","75",null
"132","4688","11","12","3","2020-01-03 00:00:00","76","7","532",null
"132","4688","11","12","3","2020-01-03 00:00:00","77","3","231",null
"132","4688","11","12","3","2020-01-03 00:00:00","78","3","234",null
"132","4688","11","12","3","2020-01-03 00:00:00","79","6","474",null
"132","4688","11","12","3","2020-01-03 00:00:00","80","3","240",null
"132","4688","11","12","3","2020-01-03 00:00:00","81","3","243",null
"132","4688","11","12","3","2020-01-03 00:00:00","82","4","328",null
"132","4688","11","12","3","2020-01-03 00:00:00","83","2","166",null
"132","4688","11","12","3","2020-01-03 00:00:00","84","4","336",null
"132","4688","11","12","3","2020-01-03 00:00:00","85","7","595",null
"132","4688","11","12","3","2020-01-03 00:00:00","86","2","172",null
"132","4688","11","12","3","2020-01-03 00:00:00","87","5","435",null
"132","4688","11","12","3","2020-01-03 00:00:00","88","10","880",null
"132","4688","11","12","3","2020-01-03 00:00:00","89","4","356",null
"132","4688","11","12","3","2020-01-03 00:00:00","90","4","360",null
"132","4688","11","12","3","2020-01-03 00:00:00","91","3","273",null
"132","4688","11","12","3","2020-01-03 00:00:00","92","3","276",null
"132","4688","11","12","3","2020-01-03 00:00:00","93","4","372",null
"132","4688","11","12","3","2020-01-03 00:00:00","94","8","752",null
"132","4688","11","12","3","2020-01-03 00:00:00","95","11","1045",null
"132","4688","11","12","3","2020-01-03 00:00:00","96","7","672",null
"132","4688","11","12","3","2020-01-03 00:00:00","97","9","873",null
"132","4688","11","12","3","2020-01-03 00:00:00","98","10","980",null
"132","4688","11","12","3","2020-01-03 00:00:00","99","5","495",null
"132","4688","11","12","3","2020-01-03 00:00:00","100","5","500",null
"132","4688","11","12","3","2020-01-03 00:00:00","103","1","103",null
"132","4688","11","12","3","2020-01-03 00:00:00","104","1","104",null
"132","4688","11","12","3","2020-01-03 00:00:00","108","1","108",null
"132","4688","11","12","3","2020-01-03 00:00:00","112","1","112",null
"132","4688","11","12","3","2020-01-03 00:00:00","113","2","226",null
"132","4688","11","12","3","2020-01-03 00:00:00","114","1","114",null
"132","4688","11","12","3","2020-01-03 00:00:00","116","1","116",null
"132","4688","11","12","3","2020-01-03 00:00:00","120","3","360",null
"132","4688","11","12","3","2020-01-03 00:00:00","123","2","246",null
"132","4688","11","12","3","2020-01-03 00:00:00","124","1","124",null
"132","4688","11","12","3","2020-01-03 00:00:00","128","1","128",null
"132","4688","11","12","3","2020-01-03 00:00:00","129","2","258",null
"132","4688","11","12","3","2020-01-03 00:00:00","131","1","131",null
"132","4688","11","12","3","2020-01-03 00:00:00","133","1","133",null
"132","4688","11","12","3","2020-01-03 00:00:00","135","1","135",null
"132","4688","11","12","3","2020-01-03 00:00:00","138","1","138",null
"132","4688","11","12","3","2020-01-03 00:00:00","156","1","156",null
"132","4688","11","12","3","2020-01-03 00:00:00","177","1","177",null
"132","4688","11","12","3","2020-01-03 00:00:00","218","1","218",null
"132","4688","11","12","4","2020-01-04 00:00:00","0","-78","0",null
"132","4688","11","12","4","2020-01-04 00:00:00","0","32660","0",null
"132","4688","11","12","4","2020-01-04 00:00:00","120","1","120",null
"132","4688","11","12","5","2020-01-05 00:00:00","0","-168","0",null
"132","4688","11","12","5","2020-01-05 00:00:00","0","32421","0",null
"132","4688","11","12","6","2020-01-06 00:00:00","0","-119","0",null
"132","4688","11","12","6","2020-01-06 00:00:00","0","30721","0",null
"132","4688","11","12","7","2020-01-07 00:00:00","0","-66","0",null
"132","4688","11","12","7","2020-01-07 00:00:00","0","31400","0",null
"132","4688","11","12","8","2020-01-08 00:00:00","0","-168","0",null
"132","4688","11","12","8","2020-01-08 00:00:00","0","32665","0",null
"132","4688","11","12","9","2020-01-09 00:00:00","0","-86","0",null
"132","4688","11","12","9","2020-01-09 00:00:00","0","32797","0",null
"132","4688","11","12","10","2020-01-10 00:00:00","0","-405","0",null
"132","4688","11","12","10","2020-01-10 00:00:00","0","29868","0",null
"132","4688","11","12","11","2020-01-11 00:00:00","0","-74","0",null
"132","4688","11","12","11","2020-01-11 00:00:00","0","29698","0",null
"132","4688","11","12","12","2020-01-12 00:00:00","0","-102","0",null
"132","4688","11","12","12","2020-01-12 00:00:00","0","31375","0",null
"132","4688","11","12","13","2020-01-13 00:00:00","0","-253","0",null
"132","4688","11","12","13","2020-01-13 00:00:00","0","30214","0",null
"132","4688","11","12","14","2020-01-14 00:00:00","0","-317","0",null
"132","4688","11","12","14","2020-01-14 00:00:00","0","28004","0",null
"132","4688","11","12","15","2020-01-15 00:00:00","0","-286","0",null
"132","4688","11","12","15","2020-01-15 00:00:00","0","24604","0",null
"132","4688","11","12","15","2020-01-15 00:00:00","3","1","3",null
"132","4688","11","12","15","2020-01-15 00:00:00","5","2","10",null
"132","4688","11","12","15","2020-01-15 00:00:00","6","3","18",null
"132","4688","11","12","15","2020-01-15 00:00:00","8","1","8",null
"132","4688","11","12","15","2020-01-15 00:00:00","9","11","99",null
"132","4688","11","12","15","2020-01-15 00:00:00","10","6","60",null
"132","4688","11","12","15","2020-01-15 00:00:00","11","-2","-22",null
"132","4688","11","12","15","2020-01-15 00:00:00","11","33","363",null
"132","4688","11","12","15","2020-01-15 00:00:00","12","21","252",null
"132","4688","11","12","15","2020-01-15 00:00:00","13","14","182",null
"132","4688","11","12","15","2020-01-15 00:00:00","14","12","168",null
"132","4688","11","12","15","2020-01-15 00:00:00","15","33","495",null
"132","4688","11","12","15","2020-01-15 00:00:00","16","127","2032",null
"132","4688","11","12","15","2020-01-15 00:00:00","17","26","442",null
"132","4688","11","12","15","2020-01-15 00:00:00","18","75","1350",null
"132","4688","11","12","15","2020-01-15 00:00:00","19","23","437",null
"132","4688","11","12","15","2020-01-15 00:00:00","20","-2","-40",null
"132","4688","11","12","15","2020-01-15 00:00:00","20","21","420",null
"132","4688","11","12","15","2020-01-15 00:00:00","21","23","483",null
"132","4688","11","12","15","2020-01-15 00:00:00","22","12","264",null
"132","4688","11","12","15","2020-01-15 00:00:00","23","13","299",null
"132","4688","11","12","15","2020-01-15 00:00:00","24","-1","-24",null
"132","4688","11","12","15","2020-01-15 00:00:00","24","56","1344",null
"132","4688","11","12","15","2020-01-15 00:00:00","25","14","350",null
"132","4688","11","12","15","2020-01-15 00:00:00","26","-1","-26",null
"132","4688","11","12","15","2020-01-15 00:00:00","26","136","3536",null
"132","4688","11","12","15","2020-01-15 00:00:00","27","32","864",null
"132","4688","11","12","15","2020-01-15 00:00:00","28","-2","-56",null
"132","4688","11","12","15","2020-01-15 00:00:00","28","68","1904",null
"132","4688","11","12","15","2020-01-15 00:00:00","29","2","58",null
"132","4688","11","12","15","2020-01-15 00:00:00","30","2","60",null
